name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;891;0;891;3117;1008;3117;1031;0
header;257;163;257;210;1884;210;1884;163
A;939;427;939;430;941;430;941;427
A;991;438;991;439;993;439;993;438
A;994;503;994;504;994;504;994;503
D;903;846;903;863;913;863;913;846
A;1003;1439;1003;1439;1004;1439;1004;1439
A;924;1522;924;1523;924;1523;924;1522
A;904;1659;904;1661;905;1661;905;1659
A;913;1847;913;1847;914;1847;914;1847
A;1015;2037;1015;2038;1016;2038;1016;2037
A;1010;2131;1010;2133;1011;2133;1011;2131
A;902;2392;902;2394;903;2394;903;2392
A;970;2624;970;2627;971;2627;971;2624
A;903;2779;903;2779;904;2779;904;2779
A;994;2865;994;2866;995;2866;995;2865
A;1007;2867;1007;2867;1008;2867;1008;2867
