name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;757;0;897;3115;1090;3115;1067;0
header;234;136;234;174;1856;174;1856;136
A;1040;109;1040;110;1041;110;1041;109
A;1042;193;1042;220;1061;220;1061;193
D;992;431;992;447;1001;447;1001;431
B;993;521;993;537;1002;537;1002;521
A;859;613;859;628;868;628;868;613
A;881;699;881;704;881;704;881;699
B;1038;859;1038;889;1062;889;1062;859
C;1041;1523;1041;1552;1062;1552;1062;1523
D;1043;2186;1043;2215;1068;2215;1068;2186
A;1019;2199;1019;2207;1026;2207;1026;2199
A;956;2825;956;2841;976;2841;976;2825
